600,0,0.73390812,0.00011481,0.68863832,5.994e-05
600,3,0.90947082,0.00014635,0.60185459,7.594e-05
600,6,0.98412988,0.00014222,0.56148256,8.369e-05
600,9,1.02068737,0.00015638,0.54032476,9.284e-05
600,12,1.03871672,0.00016386,0.52950925,8.844e-05
