600,0,0.72728981,0.00010918,0.67372542,5.826e-05
600,3,0.89905721,0.00014972,0.58577149,7.809e-05
600,6,0.97158024,0.00016511,0.54539655,8.705e-05
600,9,1.00712858,0.00015554,0.52464297,8.56e-05
600,12,1.02500322,0.00016336,0.51401529,9.463e-05
